,Unnamed: 0,id,title,author,publish_date
76,97,https://www.goodreads.com/book/show/32586.Mysteries,Mysteries,Knut Hamsun,1892.0
77,99,https://www.goodreads.com/book/show/12950.The_Turn_of_the_Screw_and_The_Aspern_Papers,The Turn of the Screw and The Aspern Papers,Henry James,1898.0
78,103,https://www.goodreads.com/book/show/1140698.Elizabeth_and_Her_German_Garden,Elizabeth and Her German Garden,Elizabeth von Arnim,1898.0
79,104,https://www.goodreads.com/book/show/223634.The_Master_Builder,The Master Builder,Henrik Ibsen,1892.0
80,105,https://www.goodreads.com/book/show/137235.Victoria,Victoria,Knut Hamsun,1898.0
81,106,https://www.goodreads.com/book/show/763747.The_Ubu_Plays,The Ubu Plays: Ubu Rex / Ubu Cuckolded / Ubu Enchained,Alfred Jarry,1899.0
82,107,https://www.goodreads.com/book/show/6251113,Бай Ганьо,Aleko Konstantinov,1894.0
83,110,https://www.goodreads.com/book/show/2834.The_Tragedy_of_Pudd_nhead_Wilson_Those_Extraordinary_Twins,The Tragedy of Pudd'nhead Wilson/Those Extraordinary Twins,Mark Twain,1894.0
84,111,https://www.goodreads.com/book/show/80176.Winesburg_Ohio,"Winesburg, Ohio",Sherwood Anderson,1919.0
85,113,https://www.goodreads.com/book/show/2908578-en-herrg-rdss-gen,En herrgårdssägen,Selma Lagerlöf,1899.0
86,114,https://www.goodreads.com/book/show/268234.Tom_Sawyer_Detective,"Tom Sawyer, Detective",Mark Twain,1896.0
87,117,https://www.goodreads.com/book/show/103490.Hawaii_s_Story_by_Hawaii_s_Queen,Hawaii's Story by Hawaii's Queen,Liliuokalani,1898.0
88,118,https://www.goodreads.com/book/show/140963.O_Pioneers_,O Pioneers! ,Willa Cather,1913.0
89,120,https://www.goodreads.com/book/show/13494754-the-mark-of-the-beast,The Mark of the Beast,Rudyard Kipling,1890.0
90,122,https://www.goodreads.com/book/show/59397.The_Three_Impostors,The Three Impostors,Arthur Machen,1895.0
91,125,https://www.goodreads.com/book/show/1243420.Can_Such_Things_Be_,Can Such Things Be?,Ambrose Bierce,1893.0
92,126,https://www.goodreads.com/book/show/2873124-the-judge-s-house,The Judge's House,Bram Stoker,1891.0
93,127,https://www.goodreads.com/book/show/957628.Five_Little_Peppers_Midway,Five Little Peppers Midway ,Margaret Sidney,1890.0
94,129,https://www.goodreads.com/book/show/214759.En_Route,En Route,Joris-Karl Huysmans,1895.0
95,130,https://www.goodreads.com/book/show/2100487.Aphrodite,Aphrodite,Pierre Louÿs,1896.0
96,131,https://www.goodreads.com/book/show/213864.The_King_in_the_Golden_Mask_and_Other_Stories,The King in the Golden Mask and Other Stories,Marcel Schwob,1892.0
97,133,https://www.goodreads.com/book/show/43035.White_Fang,White Fang,Jack London,1906.0
98,134,https://www.goodreads.com/book/show/989313.Heart_of_Darkness_and_Selected_Short_Fiction,Heart of Darkness and Selected Short Fiction,Joseph Conrad,1899.0
99,135,https://www.goodreads.com/book/show/133164.Bruges_La_Morte,Bruges-La-Morte,Georges Rodenbach,1892.0
100,136,https://www.goodreads.com/book/show/1540877.The_Castle_of_the_Carpathians,The Castle of the Carpathians,Jules Verne,1892.0
101,139,https://www.goodreads.com/book/show/310562.The_Shining_Pyramid,The Shining Pyramid,Arthur Machen,1895.0
102,141,https://www.goodreads.com/book/show/799266.The_Sorrows_of_Satan_or_The_Strange_Experience_of_One_Geoffrey_Tempest_Millionaire,"The Sorrows of Satan; or, The Strange Experience of One Geoffrey Tempest, Millionaire",Marie Corelli,1895.0
103,142,https://www.goodreads.com/book/show/816740.The_Beetle,The Beetle,Richard Marsh,1897.0
104,143,https://www.goodreads.com/book/show/400592.In_the_Cage,In the Cage,Henry James,1898.0
105,144,https://www.goodreads.com/book/show/963502.Life_s_Little_Ironies,Life's Little Ironies,Thomas Hardy,1894.0
106,146,https://www.goodreads.com/book/show/213519.Reform_or_Revolution,Reform or Revolution,Rosa Luxemburg,1898.0
107,147,https://www.goodreads.com/book/show/1113155.The_Conquest_of_Bread,The Conquest of Bread,Pyotr Kropotkin,1892.0
108,149,https://www.goodreads.com/book/show/7585.Spring_s_Awakening,Spring's Awakening,Frank Wedekind,1891.0
109,150,https://www.goodreads.com/book/show/699468.The_Well_Beloved,The Well-Beloved,Thomas Hardy,1892.0
110,151,https://www.goodreads.com/book/show/3497718-tales-of-space-and-time,Tales of Space and Time,H.G. Wells,1899.0
111,152,https://www.goodreads.com/book/show/1294183.Aradia,Aradia: Gospel of the Witches,Charles Godfrey Leland,1899.0
112,153,https://www.goodreads.com/book/show/62390.Tom_Sawyer_Abroad,Tom Sawyer Abroad,Mark Twain,1894.0
113,154,https://www.goodreads.com/book/show/723155.The_Wood_Beyond_the_World,The Wood Beyond the World,William Morris,1894.0
114,155,https://www.goodreads.com/book/show/268187.Lilith,Lilith,George MacDonald,1895.0
115,157,https://www.goodreads.com/book/show/782188.Misericordia,Misericordia,Benito Pérez Galdós,1897.0
116,159,https://www.goodreads.com/book/show/1329726.The_Ballad_of_Reading_Gaol,The Ballad of Reading Gaol,Oscar Wilde,1896.0
117,162,https://www.goodreads.com/book/show/115069.L_Argent,L'Argent ,Émile Zola,1891.0
118,163,https://www.goodreads.com/book/show/151447.As_a_Man_Grows_Older,As a Man Grows Older,Italo Svevo,1898.0
119,164,https://www.goodreads.com/book/show/312862.The_Duel,The Duel,Anton Chekhov,1891.0
120,165,https://www.goodreads.com/book/show/50270.Master_and_Man,Master and Man,Leo Tolstoy,1895.0
121,166,https://www.goodreads.com/book/show/2440272.Imaginary_Lives,Imaginary Lives,Marcel Schwob,1896.0
122,168,https://www.goodreads.com/book/show/1629064.Around_the_World_in_72_Days,Around the World in 72 Days,Nellie Bly,1890.0
123,172,https://www.goodreads.com/book/show/1740633.The_Five_Orange_Pips,The Five Orange Pips ,Arthur Conan Doyle,1891.0
124,173,https://www.goodreads.com/book/show/1254877.The_Red_Headed_League,The Red-Headed League ,Arthur Conan Doyle,1891.0
125,174,https://www.goodreads.com/book/show/8127.Anne_of_Green_Gables,Anne of Green Gables ,L.M. Montgomery,1908.0
126,175,https://www.goodreads.com/book/show/87265.Quincas_Borba,Quincas Borba,Celso Favaretto,1891.0
127,176,https://www.goodreads.com/book/show/189745.News_from_Nowhere_and_Other_Writings,News from Nowhere and Other Writings,William Morris,1890.0
128,177,https://www.goodreads.com/book/show/31548.Of_Human_Bondage,Of Human Bondage,W. Somerset Maugham,1915.0
129,178,https://www.goodreads.com/book/show/577542.Rikki_Tikki_Tavi,Rikki-Tikki-Tavi,Jerry Pinkney,1894.0
130,179,https://www.goodreads.com/book/show/1968342.A_Traveler_from_Altruria,A Traveler from Altruria,William Dean Howells,1894.0
131,180,https://www.goodreads.com/book/show/821176.The_Damnation_of_Theron_Ware,The Damnation of Theron Ware: Or Illumination ,Scott Donaldson,1896.0
132,181,https://www.goodreads.com/book/show/193772.The_Spoils_of_Poynton,The Spoils of Poynton,Henry James,1896.0
133,186,https://www.goodreads.com/book/show/86502.Herland_The_Yellow_Wall_Paper_and_Selected_Writings,"Herland, The Yellow Wall-Paper, and Selected Writings",Charlotte Perkins Gilman,1915.0
134,190,https://www.goodreads.com/book/show/257443.So_Big,So Big,Edna Ferber,1924.0
135,191,https://www.goodreads.com/book/show/18304.The_Anti_Christ,The Anti-Christ,Friedrich Nietzsche,1895.0
136,192,https://www.goodreads.com/book/show/323455.De_Profundis,De Profundis,Oscar Wilde,1897.0
137,196,https://www.goodreads.com/book/show/954474.Selected_Stories,Selected Stories,Anton Chekhov,1898.0
138,197,https://www.goodreads.com/book/show/11143753-rikki-tikki-tavi,Rikki-Tikki-Tavi,Rudyard Kipling,1894.0
139,198,https://www.goodreads.com/book/show/5693.Selected_Stories_of_Anton_Chekhov,Selected Stories of Anton Chekhov,Anton Chekhov,1903.0
140,201,https://www.goodreads.com/book/show/162823.The_Case_Book_of_Sherlock_Holmes,The Case-Book of Sherlock Holmes ,Arthur Conan Doyle,1927.0
141,202,https://www.goodreads.com/book/show/10432958-the-rose,The Rose,W.B. Yeats,1893.0
142,203,https://www.goodreads.com/book/show/24874326-lord-arthur-savile-s-crime,Lord Arthur Savile's Crime,Oscar Wilde,1891.0
143,210,https://www.goodreads.com/book/show/4689508-the-diamond-maker,The Diamond Maker,H.G. Wells,1894.0
144,214,https://www.goodreads.com/book/show/609494.The_Young_Visiters,The Young Visiters,Daisy Ashford,1919.0
145,216,https://www.goodreads.com/book/show/6399041-the-christmas-hirelings,The Christmas Hirelings,Mary Elizabeth Braddon,1894.0
146,217,https://www.goodreads.com/book/show/47561.Cautionary_Tales_for_Children,Cautionary Tales for Children,Hilaire Belloc,1907.0
147,219,https://www.goodreads.com/book/show/80468.Capital,"Capital: A Critique of Political Economy, Volume 3",Karl Marx,1894.0
148,221,https://www.goodreads.com/book/show/11430719-lot-no-249,Lot No. 249,Arthur Conan Doyle,1892.0
149,222,https://www.goodreads.com/book/show/21111826-the-darling,The Darling,Anton Chekhov,1899.0
150,224,https://www.goodreads.com/book/show/24870699-the-crystal-egg,The Crystal Egg,H.G. Wells,1897.0
151,225,https://www.goodreads.com/book/show/15719940-lost-hearts,Lost Hearts,M.R. James,1895.0
152,228,https://www.goodreads.com/book/show/1848444.A_Scandal_in_Bohemia,A Scandal in Bohemia ,Ronald  Holt,1891.0
153,233,https://www.goodreads.com/book/show/20880340-the-symbolist-movement-in-literature,The Symbolist Movement in Literature,Arthur Symons,1899.0
154,236,https://www.goodreads.com/book/show/523918.Prince_Zaleski,Prince Zaleski,M.P. Shiel,1895.0
155,237,https://www.goodreads.com/book/show/9926594-propeller-island,Propeller Island,Jules Verne,1895.0
156,238,https://www.goodreads.com/book/show/1132373.A_Journey_in_Other_Worlds,A Journey in Other Worlds: A Romance of the Future,John Jacob Astor,1894.0
157,239,https://www.goodreads.com/book/show/854257.A_Bid_for_Fortune_or_Dr_Nikola_s_Vendetta,A Bid for Fortune or Dr Nikola's Vendetta ,Guy Newell Boothby,1895.0
158,240,https://www.goodreads.com/book/show/274338.Madame_Butterfly,Madame Butterfly,John Luther Long,1898.0
159,245,https://www.goodreads.com/book/show/719181.An_Antarctic_Mystery,An Antarctic Mystery,Jules Verne,1897.0
160,247,https://www.goodreads.com/book/show/1925130.Dr_Nikola_s_Experiment,Dr. Nikola's Experiment,Guy Newell Boothby,1899.0
161,249,https://www.goodreads.com/book/show/94968.David_Balfour,David Balfour ,Robert Louis Stevenson,1893.0
162,250,https://www.goodreads.com/book/show/194204.The_Celtic_Twilight,The Celtic Twilight: Faerie and Folklore,W.B. Yeats,1893.0
163,252,https://www.goodreads.com/book/show/40209.Maggie,Maggie: A Girl of the Streets and Other Tales of New York,Stephen Crane,1893.0
164,253,https://www.goodreads.com/book/show/2347137.The_Country_of_the_Pointed_Firs,The Country of the Pointed Firs,Sarah Orne Jewett,1896.0
165,254,https://www.goodreads.com/book/show/6088374-that-affair-next-door,That Affair Next Door,Anna Katharine Green,1897.0
166,255,https://www.goodreads.com/book/show/5223607-the-evil-guest,The Evil Guest ,J. Sheridan Le Fanu,1895.0
167,256,https://www.goodreads.com/book/show/2160438.The_Wheels_of_Chance,The Wheels of Chance: A Bicycling Idyll,H.G. Wells,1896.0
168,257,https://www.goodreads.com/book/show/2061460.The_Dorrington_Deed_Box,The Dorrington Deed-Box,Arthur Morrison,1897.0
169,258,https://www.goodreads.com/book/show/444374.The_Story_of_the_Treasure_Seekers,The Story of the Treasure Seekers ,E. Nesbit,1899.0
170,259,https://www.goodreads.com/book/show/80952.Love_and_Mr_Lewisham,Love and Mr. Lewisham,H.G. Wells,1899.0
171,260,https://www.goodreads.com/book/show/880072.Some_Experiences_of_an_Irish_R_M_,Some Experiences of an Irish R.M.,Edith Œnone Somerville,1899.0
172,261,https://www.goodreads.com/book/show/785360.Futility_or_the_Wreck_of_the_Titan,Futility or the Wreck of the Titan,Morgan Robertson,1898.0
173,262,https://www.goodreads.com/book/show/62766.Kokoro,Kokoro: Hints and Echos of Japanese Inner Life,Lafcadio Hearn,1896.0
174,263,https://www.goodreads.com/book/show/8228407-english-fairy-tales,English Fairy Tales,Joseph Jacobs,1898.0
175,264,https://www.goodreads.com/book/show/5974828-the-damned-thing,The Damned Thing,Ambrose Bierce,1894.0
176,265,https://www.goodreads.com/book/show/658.The_Kingdom_of_God_Is_Within_You,The Kingdom of God Is Within You,Leo Tolstoy,1893.0
177,266,https://www.goodreads.com/book/show/22158237-the-red-room,The Red Room,H.G. Wells,1894.0
178,267,https://www.goodreads.com/book/show/1352191.The_Big_Bow_Mystery,The Big Bow Mystery,Israel Zangwill,1892.0
179,268,https://www.goodreads.com/book/show/1294006.Myths_and_Folk_Tales_of_Ireland,Myths and Folk Tales of Ireland,Jeremiah Curtin,1890.0
180,269,https://www.goodreads.com/book/show/909375.The_Glittering_Plain,The Glittering Plain,William Morris,1890.0
181,270,https://www.goodreads.com/book/show/7862203-the-red-hand,The Red Hand,Arthur Machen,1895.0
182,271,https://www.goodreads.com/book/show/310558.The_Inmost_Light,The Inmost Light,Arthur Machen,1894.0
183,272,https://www.goodreads.com/book/show/310557.The_Novel_Of_The_Black_Seal,The Novel Of The Black Seal,Arthur Machen,1895.0
184,273,https://www.goodreads.com/book/show/25896953-the-red-record,The Red Record,Ida B. Wells-Barnett,1895.0
185,275,https://www.goodreads.com/book/show/2417167.The_Wonderful_Visit,The Wonderful Visit,H.G. Wells,1895.0
186,276,https://www.goodreads.com/book/show/672172.The_Altar_of_the_Dead,The Altar of the Dead,Henry James,1895.0
187,277,https://www.goodreads.com/book/show/14461495-island-nights-entertainments,Island Nights' Entertainments,Robert Louis Stevenson,1893.0
188,281,https://www.goodreads.com/book/show/1084124.The_Pupil,The Pupil,Henry James,1891.0
189,282,https://www.goodreads.com/book/show/11532497-dostlar-m-z-n-dostlar,Dostlarımızın Dostları,Henry James,1896.0
190,284,https://www.goodreads.com/book/show/3493168-o-corti-o,O Cortiço,Aluísio Azevedo,1890.0
191,285,https://www.goodreads.com/book/show/1044650.The_Woman_and_the_Puppet,The Woman and the Puppet,Pierre Louÿs,1898.0
192,286,https://www.goodreads.com/book/show/484466.Lalka,Lalka,Bolesław Prus,1890.0
193,287,https://www.goodreads.com/book/show/383018.Arms_and_the_Man,Arms and the Man,George Bernard Shaw,1898.0
194,293,https://www.goodreads.com/book/show/2933037-nightmares-of-an-ether-drinker,Nightmares of an Ether Drinker,Jean Lorrain,1895.0
195,294,https://www.goodreads.com/book/show/1612379.Winnetou_I,Winnetou I: Kepala Suku Apache,Karl May,1893.0
196,296,https://www.goodreads.com/book/show/78842.Il_Corsaro_Nero,Il Corsaro Nero,Emilio Salgari,1898.0
197,299,https://www.goodreads.com/book/show/37458326-the-children-s-crusade,The Children’s Crusade,Marcel Schwob,1896.0
198,300,https://www.goodreads.com/book/show/264693.Sylvie_and_Bruno_Concluded,Sylvie and Bruno Concluded,Lewis Carroll,1893.0
199,301,https://www.goodreads.com/book/show/196945.The_Torture_Garden,The Torture Garden,Octave Mirbeau,1899.0
200,302,https://www.goodreads.com/book/show/25235938-the-tower-of-dago,The Tower of Dago ,Mór Jókai,1899.0
201,304,https://www.goodreads.com/book/show/182086.Iola_Leroy,Iola Leroy,Frances Ellen Watkins Harper,1892.0
202,307,https://www.goodreads.com/book/show/91539.In_Ghostly_Japan,"In Ghostly Japan: Spooky Stories with the Folklore, Superstitions and Traditions of Old Japan",Lafcadio Hearn,1899.0
203,308,https://www.goodreads.com/book/show/11226926-the-white-people-and-other-weird-stories,The White People and Other Weird Stories,Arthur Machen,1904.0
204,309,https://www.goodreads.com/book/show/864386.Tales_of_Unease,Tales of Unease,Arthur Conan Doyle,1894.0
205,314,https://www.goodreads.com/book/show/648316.Esther_Waters,Esther Waters,George Moore,1894.0
206,315,https://www.goodreads.com/book/show/12190.The_Return,The Return,Joseph Conrad,1898.0
207,317,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes,Arthur Conan Doyle,1894.0
208,321,https://www.goodreads.com/book/show/11551132-in-the-forbidden-land,In the Forbidden Land,Arnold Henry Savage Landor,1898.0
209,322,https://www.goodreads.com/book/show/226374.The_Duel_and_Other_Stories,The Duel and Other Stories,Anton Chekhov,1891.0
210,323,https://www.goodreads.com/book/show/6559410-the-yellow-danger,The Yellow Danger ,M.P. Shiel,1898.0
211,324,https://www.goodreads.com/book/show/3675800-the-adventure-of-two-dutch-dolls-and-a-golliwogg,The Adventure of Two Dutch Dolls and a Golliwogg,Florence Kate Upton,1895.0
212,327,https://www.goodreads.com/book/show/12194.Lord_Jim,Lord Jim,Joseph Conrad,1899.0
213,328,https://www.goodreads.com/book/show/804142.A_Night_In_Acadie,A Night In Acadie,Kate Chopin,1897.0
214,329,https://www.goodreads.com/book/show/7419969-bayou-folk,Bayou folk,Kate Chopin,1891.0
215,330,https://www.goodreads.com/book/show/815295.At_Fault,At Fault,Kate Chopin,1890.0
216,331,https://www.goodreads.com/book/show/54494.The_Prisoner_of_Zenda_Rupert_of_Hentzau,The Prisoner of Zenda & Rupert of Hentzau,Anthony Hope,1894.0
217,332,https://www.goodreads.com/book/show/3218173-the-well-at-the-world-s-end,The Well at the World's End,William Morris,1896.0
218,333,https://www.goodreads.com/book/show/1013860.Anatol,Anatol,Arthur Schnitzler,1893.0
219,334,https://www.goodreads.com/book/show/3160761-the-weavers,The Weavers,Gerhart Hauptmann,1892.0
220,335,https://www.goodreads.com/book/show/1778663.The_Open_Boat,The Open Boat,Stephen Crane,1897.0
221,338,https://www.goodreads.com/book/show/8513785-the-plattner-story-and-others,The Plattner Story and Others,H.G. Wells,1897.0
222,342,https://www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz,The Wonderful Wizard of Oz ,L. Frank Baum,1900.0
223,346,https://www.goodreads.com/book/show/7551110-character,Character: The Grandest Thing in the World,Orison Swett Marden,1899.0
224,347,https://www.goodreads.com/book/show/28419.La_D_b_cle,La Débâcle,Émile Zola,1892.0
225,349,https://www.goodreads.com/book/show/2975902-the-wife-and-other-stories,The Wife and Other Stories,Anton Chekhov,1898.0
226,350,https://www.goodreads.com/book/show/312865.My_Life,My Life,Anton Chekhov,1896.0
227,351,https://www.goodreads.com/book/show/8642815-irretrievable,Irretrievable,Theodor Fontane,1891.0
228,352,https://www.goodreads.com/book/show/5289.Complete_Works_of_Oscar_Wilde,Complete Works of Oscar Wilde,Oscar Wilde,1908.0
229,354,https://www.goodreads.com/book/show/91980.The_Mountains_of_California,The Mountains of California,John Muir,1894.0
230,355,https://www.goodreads.com/book/show/7865879-nature-stories,Nature Stories,Jules Renard,1894.0
231,357,https://www.goodreads.com/book/show/826706.Joan_of_Arc,Joan of Arc,Mark Twain,1896.0
