,id,title,author
262,https://www.goodreads.com/book/show/246414.Pierre_et_Jean,Pierre et Jean,Guy de Maupassant
263,https://www.goodreads.com/book/show/189746.News_from_Nowhere,News from Nowhere,William Morris
264,https://www.goodreads.com/book/show/538845.Quo_Vadis,Quo Vadis,Henryk Sienkiewicz
265,https://www.goodreads.com/book/show/856226.Roderick_Hudson,Roderick Hudson,Henry James
266,https://www.goodreads.com/book/show/91582.Lady_Susan,Lady Susan,Jane Austen
267,https://www.goodreads.com/book/show/203220.Les_Fleurs_du_Mal,Les Fleurs du Mal,Charles Baudelaire
268,https://www.goodreads.com/book/show/355034.The_Temptation_of_St_Antony,The Temptation of St. Antony,Gustave Flaubert
269,https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories,The Yellow Wallpaper and Other Stories,Charlotte Perkins Gilman
270,https://www.goodreads.com/book/show/246546.An_Old_Fashioned_Girl,An Old-Fashioned Girl,Louisa May Alcott
271,https://www.goodreads.com/book/show/675037.The_Odd_Women,The Odd Women,George Gissing
272,https://www.goodreads.com/book/show/373925.Sweeney_Todd,Sweeney Todd: The Demon Barber of Fleet Street,Stephen Sondheim
273,https://www.goodreads.com/book/show/7505716-alice-s-adventures-in-wonderland-other-stories,Alice's Adventures in Wonderland & Other Stories,Lewis Carroll
274,https://www.goodreads.com/book/show/24874326-lord-arthur-savile-s-crime,Lord Arthur Savile's Crime,Oscar Wilde
275,https://www.goodreads.com/book/show/699484.The_Heart_of_Mid_Lothian,The Heart of Mid-Lothian,Walter Scott
276,https://www.goodreads.com/book/show/200337.The_Lady_or_the_Tiger_And_the_Discourager_of_Hesitancy,"The Lady or the Tiger? And, the Discourager of Hesitancy",Frank R. Stockton
277,https://www.goodreads.com/book/show/50396.Northanger_Abbey_Lady_Susan_The_Watsons_Sanditon,"Northanger Abbey, Lady Susan, The Watsons, Sanditon",Jane Austen
278,https://www.goodreads.com/book/show/11946938-snow-white,Snow White,Jacob Grimm
279,https://www.goodreads.com/book/show/22158237-the-red-room,The Red Room,H.G. Wells
280,https://www.goodreads.com/book/show/2884337-the-heroic-slave,The Heroic Slave,Frederick Douglass
281,https://www.goodreads.com/book/show/306107.A_Gathering_of_Days,"A Gathering of Days: A New England Girl's Journal, 1830-32",Joan W. Blos
282,https://www.goodreads.com/book/show/12042181-racconti-fantastici,Racconti fantastici,Iginio Ugo Tarchetti
283,https://www.goodreads.com/book/show/415047.The_Complete_Tales_of_Edgar_Allan_Poe,The Complete Tales of Edgar Allan Poe,Edgar Allan Poe
284,https://www.goodreads.com/book/show/2360690.Redgauntlet,Redgauntlet,Walter Scott
285,https://www.goodreads.com/book/show/900765.The_History_of_Henry_Esmond_Esq_,"The History of Henry Esmond, Esq.",William Makepeace Thackeray
286,https://www.goodreads.com/book/show/242589.Orley_Farm,Orley Farm,Anthony Trollope
287,https://www.goodreads.com/book/show/2452383.The_Chimes,The Chimes,Charles Dickens
288,https://www.goodreads.com/book/show/6328870-catherine,Catherine: A Story,William Makepeace Thackeray
289,https://www.goodreads.com/book/show/17698.The_Cossacks,The Cossacks,Leo Tolstoy
290,https://www.goodreads.com/book/show/1497611.The_History_of_Pendennis,"The History of Pendennis: His Fortunes and Misfortunes, His Friends and His Greatest Enemy",William Makepeace Thackeray
291,https://www.goodreads.com/book/show/28458.Sketches_from_a_Hunter_s_Album,Sketches from a Hunter's Album,Ivan Turgenev
292,https://www.goodreads.com/book/show/87635.Confessions_of_an_English_Opium_Eater,Confessions of an English Opium Eater,Thomas de Quincey
293,https://www.goodreads.com/book/show/1330086.Aus_dem_Leben_eines_Taugenichts,Aus dem Leben eines Taugenichts,Joseph von Eichendorff
294,https://www.goodreads.com/book/show/28382.Diary_of_a_Madman_and_Other_Stories,Diary of a Madman and Other Stories,Nikolai Gogol
295,https://www.goodreads.com/book/show/12308.Tales_and_Sketches,Tales and Sketches,Nathaniel Hawthorne
296,https://www.goodreads.com/book/show/174198.The_Country_of_the_Pointed_Firs_and_Other_Stories,The Country of the Pointed Firs and Other Stories,Sarah Orne Jewett
297,https://www.goodreads.com/book/show/35221.The_Red_Badge_of_Courage_and_Other_Stories,The Red Badge of Courage and Other Stories,Stephen Crane
298,https://www.goodreads.com/book/show/139987.The_Snow_Queen,The Snow Queen,Hans Christian Andersen
299,https://www.goodreads.com/book/show/400592.In_the_Cage,In the Cage,Henry James
300,https://www.goodreads.com/book/show/135746.Wessex_Tales,Wessex Tales,Thomas Hardy
301,https://www.goodreads.com/book/show/3532.First_Love,First Love,Ivan Turgenev
302,https://www.goodreads.com/book/show/806787.Late_Victorian_Gothic_Tales,Late Victorian Gothic Tales,Roger Luckhurst
303,https://www.goodreads.com/book/show/7911.Five_Little_Peppers_and_How_They_Grew,"Five Little Peppers and How They Grew (Five Little Peppers, #1)",Margaret Sidney
304,https://www.goodreads.com/book/show/36820.The_Roots_of_the_Mountains,The Roots of the Mountains,William Morris
305,https://www.goodreads.com/book/show/1407178.The_Romance_of_a_Shop,The Romance of a Shop,Amy Levy
306,https://www.goodreads.com/book/show/630983.The_Mysteries_of_Paris,The Mysteries of Paris,Eugène Sue
307,https://www.goodreads.com/book/show/86658.The_Secret_Agent,The Secret Agent,Joseph Conrad
308,https://www.goodreads.com/book/show/383204.Lois_the_Witch,Lois the Witch,Elizabeth Gaskell
309,https://www.goodreads.com/book/show/261689.The_Grand_Sophy,The Grand Sophy,Georgette Heyer
310,https://www.goodreads.com/book/show/273993.The_Mysteries_of_London_Vol_I,"The Mysteries of London, Vol. I",George W.M. Reynolds
311,https://www.goodreads.com/book/show/403733.Tales_of_the_Alhambra,Tales of the Alhambra,Washington Irving
312,https://www.goodreads.com/book/show/821176.The_Damnation_of_Theron_Ware,The Damnation of Theron Ware: Or Illumination,Harold Frederic
313,https://www.goodreads.com/book/show/9488435-the-gadfly,The Gadfly,Ethel Lilian Voynich
314,https://www.goodreads.com/book/show/247960.Clotel,"Clotel: or, The President's Daughter",William Wells Brown
315,https://www.goodreads.com/book/show/1047422.The_Four_Feathers,The Four Feathers,A.E.W. Mason
316,https://www.goodreads.com/book/show/32827.From_the_Earth_to_the_Moon,From the Earth to the Moon,Jules Verne
317,https://www.goodreads.com/book/show/2932.Robinson_Crusoe,"Robinson Crusoe (Robinson Crusoe, #1)",Daniel Defoe
318,https://www.goodreads.com/book/show/14707.Faust_Part_Two,"Faust, Part Two",Johann Wolfgang von Goethe
319,https://www.goodreads.com/book/show/253878.Mademoiselle_de_Maupin,Mademoiselle de Maupin,Théophile Gautier
320,https://www.goodreads.com/book/show/398936.Liza_of_Lambeth,Liza of Lambeth,W. Somerset Maugham
321,https://www.goodreads.com/book/show/517570.The_Beast_in_the_Jungle,The Beast in the Jungle,Henry James
322,https://www.goodreads.com/book/show/10222.The_Far_Pavilions,The Far Pavilions,M.M. Kaye
323,https://www.goodreads.com/book/show/53835.The_Age_of_Innocence,The Age of Innocence,Edith Wharton
324,https://www.goodreads.com/book/show/10920.Cold_Mountain,Cold Mountain,Charles Frazier
325,https://www.goodreads.com/book/show/920649.An_Occurrence_at_Owl_Creek_Bridge,An Occurrence at Owl Creek Bridge,Ambrose Bierce
326,https://www.goodreads.com/book/show/1306637.A_Group_of_Noble_Dames,A Group of Noble Dames,Thomas Hardy
327,https://www.goodreads.com/book/show/3249115-curious-if-true,"Curious, If True: Strange Tales",Elizabeth Gaskell
328,https://www.goodreads.com/book/show/149792.Linda_Tressel,Linda Tressel,Anthony Trollope
329,https://www.goodreads.com/book/show/14110.The_Book_of_Snobs,The Book of Snobs,William Makepeace Thackeray
330,https://www.goodreads.com/book/show/387749.Ben_Hur,Ben-Hur: A Tale of the Christ,Lew Wallace
331,https://www.goodreads.com/book/show/547420.Varney_the_Vampire_Volume_III_or_The_Feast_of_Blood,"Varney the Vampire, Volume III; or, The Feast of Blood (Varney the Vampire, #3)",Thomas Peckett Prest
332,https://www.goodreads.com/book/show/7465073-varney-the-vampire-volume-ii,"Varney the Vampire, Volume II (Varney the Vampire, #2)",Thomas Peckett Prest
333,https://www.goodreads.com/book/show/17262519-the-black-spider,The Black Spider,Jeremias Gotthelf
334,https://www.goodreads.com/book/show/597320.Typee,Typee: A Peep at Polynesian Life,Herman Melville
335,https://www.goodreads.com/book/show/308644.The_Piazza_Tales,The Piazza Tales,Herman Melville
336,https://www.goodreads.com/book/show/1980571.Nazar_n,Nazarín,Benito Pérez Galdós
337,https://www.goodreads.com/book/show/166178.Sanditon_and_Other_Stories,Sanditon and Other Stories,Jane Austen
338,https://www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes,The Complete Sherlock Holmes,Arthur Conan Doyle
339,https://www.goodreads.com/book/show/97381.The_Queen_of_Spades_and_Other_Stories,The Queen of Spades and Other Stories,Alexander Pushkin
340,https://www.goodreads.com/book/show/7186.La_Dame_aux_Cam_lias,La Dame aux Camélias,Alexandre Dumas fils
341,https://www.goodreads.com/book/show/1778663.The_Open_Boat,The Open Boat,Stephen Crane
342,https://www.goodreads.com/book/show/864386.Tales_of_Unease,Tales of Unease,Arthur Conan Doyle
343,https://www.goodreads.com/book/show/551454.Tales_of_Hoffmann,Tales of Hoffmann,E.T.A. Hoffmann
344,https://www.goodreads.com/book/show/104260.Indiana,Indiana,George Sand
345,https://www.goodreads.com/book/show/82888.Dom_Casmurro,Dom Casmurro,Machado de Assis
346,https://www.goodreads.com/book/show/128837.Elective_Affinities,Elective Affinities,Johann Wolfgang von Goethe
347,https://www.goodreads.com/book/show/24611868-the-gilded-hour,"The Gilded Hour (The Waverly Place, #1)",Sara Donati
348,https://www.goodreads.com/book/show/22929563-the-watchmaker-of-filigree-street,"The Watchmaker of Filigree Street (The Watchmaker of Filigree Street, #1)",Natasha Pulley
349,https://www.goodreads.com/book/show/40209.Maggie,Maggie: A Girl of the Streets and Other Tales of New York,Stephen Crane
350,https://www.goodreads.com/book/show/648316.Esther_Waters,Esther Waters,George Moore
351,https://www.goodreads.com/book/show/1118206.Fortunata_and_Jacinta,Fortunata and Jacinta,Benito Pérez Galdós
352,https://www.goodreads.com/book/show/418285.Noli_Me_T_ngere_Touch_Me_Not_,"Noli Me Tángere (Touch Me Not) (Noli Me Tángere, #1)",José Rizal
353,https://www.goodreads.com/book/show/182086.Iola_Leroy,Iola Leroy,Frances Ellen Watkins Harper
354,https://www.goodreads.com/book/show/5693.Selected_Stories_of_Anton_Chekhov,Selected Stories of Anton Chekhov,Anton Chekhov
355,https://www.goodreads.com/book/show/427354.Venus_in_Furs,Venus in Furs,Leopold von Sacher-Masoch
356,https://www.goodreads.com/book/show/5700.The_Adolescent,The Adolescent,Fyodor Dostoevsky
357,https://www.goodreads.com/book/show/54492.The_Prisoner_of_Zenda,"The Prisoner of Zenda (The Ruritania Trilogy, #2)",Anthony Hope
358,https://www.goodreads.com/book/show/17881.Notes_from_Underground_The_Double,Notes from Underground & The Double,Fyodor Dostoevsky
359,https://www.goodreads.com/book/show/729704.The_Morgesons,The Morgesons,Elizabeth Stoddard
360,https://www.goodreads.com/book/show/279221.Peer_Gynt,Peer Gynt,Henrik Ibsen
361,https://www.goodreads.com/book/show/24874356-a-pair-of-silk-stockings,A Pair of Silk Stockings,Kate Chopin
362,https://www.goodreads.com/book/show/9766078-the-map-of-time,The Map of Time,Félix J. Palma
363,https://www.goodreads.com/book/show/19351490-grimm-s-fairy-tales,Grimm's Fairy Tales,Jacob Grimm
364,https://www.goodreads.com/book/show/17876.Notes_from_Underground_White_Nights_The_Dream_of_a_Ridiculous_Man_and_Selections_from_The_House_of_the_Dead,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",Fyodor Dostoevsky
365,https://www.goodreads.com/book/show/7585.Spring_s_Awakening,Spring's Awakening,Frank Wedekind
366,https://www.goodreads.com/book/show/882162.Hester,Hester,Mrs. Oliphant
367,https://www.goodreads.com/book/show/168655.McTeague,McTeague,Frank Norris
368,https://www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White,The Crimson Petal and the White,Michel Faber
369,https://www.goodreads.com/book/show/223634.The_Master_Builder,The Master Builder,Henrik Ibsen
370,https://www.goodreads.com/book/show/69413.La_Regenta,La Regenta,Leopoldo Alas
371,https://www.goodreads.com/book/show/1080102.The_Yellow_Sign_and_Other_Stories,The Yellow Sign and Other Stories,Robert W. Chambers
372,https://www.goodreads.com/book/show/87263.O_Alienista,O Alienista,Machado de Assis
373,https://www.goodreads.com/book/show/1775471.La_Fanfarlo,La Fanfarlo,Charles Baudelaire
374,https://www.goodreads.com/book/show/22561352-gwendolen,Gwendolen,Diana Souhami
375,https://www.goodreads.com/book/show/45195.A_Passage_to_India,A Passage to India,E.M. Forster
376,https://www.goodreads.com/book/show/19380.Candide,Candide,Voltaire
377,https://www.goodreads.com/book/show/126512.The_Way_of_All_Flesh,The Way of All Flesh,Samuel Butler
378,https://www.goodreads.com/book/show/32586.Mysteries,Mysteries,Knut Hamsun
379,https://www.goodreads.com/book/show/125870.Billy_Budd_and_Other_Stories,Billy Budd and Other Stories,Herman Melville
380,https://www.goodreads.com/book/show/163716.The_Complete_Fairy_Tales,The Complete Fairy Tales,Oscar Wilde
381,https://www.goodreads.com/book/show/31171.The_Life_of_Charlotte_Bront_,The Life of Charlotte Brontë,Elizabeth Gaskell
382,https://www.goodreads.com/book/show/1009216.The_Dead_Secret,The Dead Secret,Wilkie Collins
383,https://www.goodreads.com/book/show/781148.The_Lifted_Veil_Brother_Jacob,The Lifted Veil / Brother Jacob,George Eliot
384,https://www.goodreads.com/book/show/1396182.Berenice,Berenice,Edgar Allan Poe
385,https://www.goodreads.com/book/show/364985.Rappaccini_s_Daughter,Rappaccini's Daughter,Nathaniel Hawthorne
386,https://www.goodreads.com/book/show/20567.Scenes_of_Clerical_Life,Scenes of Clerical Life,George Eliot
387,https://www.goodreads.com/book/show/18079837-mrs-lincoln-s-rival,Mrs. Lincoln's Rival,Jennifer Chiaverini
388,https://www.goodreads.com/book/show/537072.The_Overcoat_and_Other_Tales_of_Good_and_Evil,The Overcoat and Other Tales of Good and Evil,Nikolai Gogol
389,https://www.goodreads.com/book/show/292275.Hedda_Gabler,Hedda Gabler,Henrik Ibsen
390,https://www.goodreads.com/book/show/294560.Mosses_from_an_Old_Manse,Mosses from an Old Manse,Nathaniel Hawthorne
391,https://www.goodreads.com/book/show/866301.Felix_Holt,Felix Holt: The Radical,George Eliot
392,https://www.goodreads.com/book/show/179073.The_Open_Boat_and_Other_Stories,The Open Boat and Other Stories,Stephen Crane
393,https://www.goodreads.com/book/show/2141817.The_Cranford_Chronicles,The Cranford Chronicles,Elizabeth Gaskell
394,https://www.goodreads.com/book/show/960450.Transformation,Transformation,Mary Wollstonecraft Shelley
395,https://www.goodreads.com/book/show/27494.Leaves_of_Grass,Leaves of Grass,Walt Whitman
396,https://www.goodreads.com/book/show/4492683-the-pilgrims,The Pilgrims,Mary Wollstonecraft Shelley
397,https://www.goodreads.com/book/show/2220037.After_London,"After London: or, Wild England",Richard Jefferies
398,https://www.goodreads.com/book/show/2270649.The_House_of_the_Wolfings,The House of the Wolfings,William Morris
399,https://www.goodreads.com/book/show/42641.Resurrection,Resurrection,Leo Tolstoy
400,https://www.goodreads.com/book/show/7326529-varney-the-vampire-volume-i,"Varney the Vampire, Volume I (Varney the Vampire, #1)",Thomas Peckett Prest
401,https://www.goodreads.com/book/show/1128994.The_Trumpet_Major,The Trumpet-Major,Thomas Hardy
402,https://www.goodreads.com/book/show/1178424.Early_Romances_In_Prose_And_Verse,Early Romances In Prose And Verse,William Morris
403,https://www.goodreads.com/book/show/330264.The_Marquise_of_O_and_Other_Stories,The Marquise of O— and Other Stories,Heinrich von Kleist
404,https://www.goodreads.com/book/show/2160438.The_Wheels_of_Chance,The Wheels of Chance: A Bicycling Idyll,H.G. Wells
405,https://www.goodreads.com/book/show/825901.Under_the_Greenwood_Tree,Under the Greenwood Tree,Thomas Hardy
406,https://www.goodreads.com/book/show/264158.The_Raven,The Raven,Edgar Allan Poe
407,https://www.goodreads.com/book/show/3218173-the-well-at-the-world-s-end,The Well at the World's End,William Morris
408,https://www.goodreads.com/book/show/119042.My_Brilliant_Career,My Brilliant Career,Miles Franklin
409,https://www.goodreads.com/book/show/13753164-the-female-detective,The Female Detective,Andrew Forrester
410,https://www.goodreads.com/book/show/5246.Ethan_Frome,Ethan Frome,Edith Wharton
411,https://www.goodreads.com/book/show/775366.The_Ambassadors,The Ambassadors,Henry James
412,https://www.goodreads.com/book/show/1306603.A_Laodicean,A Laodicean: A Story of Today (Everyman Library),Thomas Hardy
413,https://www.goodreads.com/book/show/1140698.Elizabeth_and_Her_German_Garden,Elizabeth and Her German Garden,Elizabeth von Arnim
414,https://www.goodreads.com/book/show/472966.The_Vampyre,The Vampyre,John William Polidori
415,https://www.goodreads.com/book/show/16210.Daisy_Miller_and_Washington_Square,Daisy Miller and Washington Square,Henry James
416,https://www.goodreads.com/book/show/571938.Woyzeck,Woyzeck,Georg Büchner
417,https://www.goodreads.com/book/show/537094.The_Overcoat,The Overcoat,Nikolai Gogol
418,https://www.goodreads.com/book/show/246035.An_Enemy_of_the_People,An Enemy of the People,Henrik Ibsen
419,https://www.goodreads.com/book/show/462182.Rip_Van_Winkle,Rip Van Winkle,Washington Irving
420,https://www.goodreads.com/book/show/355730.The_Haunted_Hotel,The Haunted Hotel: A Mystery of Modern Venice,Wilkie Collins
421,https://www.goodreads.com/book/show/151447.As_a_Man_Grows_Older,As a Man Grows Older,Italo Svevo
422,https://www.goodreads.com/book/show/69775.Los_pazos_de_Ulloa,Los pazos de Ulloa,Emilia Pardo Bazán
423,https://www.goodreads.com/book/show/679367.Pepita_Jim_nez,Pepita Jiménez,Juan Valera
424,https://www.goodreads.com/book/show/1481415.Castle_Richmond,Castle Richmond,Anthony Trollope
425,https://www.goodreads.com/book/show/294251.Green_Henry,Green Henry,Gottfried Keller
426,https://www.goodreads.com/book/show/153875.Queen_Margot,"Queen Margot (The Last Valois, #1)",Alexandre Dumas
427,https://www.goodreads.com/book/show/602398.Tha_s,Thaïs,Anatole France
428,https://www.goodreads.com/book/show/712958.The_Monastery,The Monastery,Walter Scott
429,https://www.goodreads.com/book/show/608762.The_Absentee,The Absentee,Maria Edgeworth
430,https://www.goodreads.com/book/show/32831.The_Mysterious_Island,"The Mysterious Island (Captain Nemo, #3)",Jules Verne
431,https://www.goodreads.com/book/show/194649.The_Law_and_the_Lady,The Law and the Lady,Wilkie Collins
432,https://www.goodreads.com/book/show/1389743.I_Malavoglia,I Malavoglia,Giovanni Verga
433,https://www.goodreads.com/book/show/28462.Spring_Torrents,Spring Torrents,Ivan Turgenev
434,https://www.goodreads.com/book/show/326280.Max_Havelaar_or_the_Coffee_Auctions_of_the_Dutch_Trading_Company,"Max Havelaar, or the Coffee Auctions of the Dutch Trading Company",Multatuli
435,https://www.goodreads.com/book/show/251290.Castle_Rackrent,Castle Rackrent,Maria Edgeworth
436,https://www.goodreads.com/book/show/9999107-the-american-heiress,The American Heiress,Daisy Goodwin
437,https://www.goodreads.com/book/show/626363.Marius_the_Epicurean,Marius the Epicurean,Walter Pater
438,https://www.goodreads.com/book/show/141077.The_Kreutzer_Sonata,The Kreutzer Sonata,Leo Tolstoy
439,https://www.goodreads.com/book/show/28417.La_B_te_humaine,La Bête humaine,Émile Zola
440,https://www.goodreads.com/book/show/880072.Some_Experiences_of_an_Irish_R_M_,Some Experiences of an Irish R.M.,Edith Œnone Somerville
441,https://www.goodreads.com/book/show/267117.The_American_Senator,The American Senator,Anthony Trollope
442,https://www.goodreads.com/book/show/12194.Lord_Jim,Lord Jim,Joseph Conrad
443,https://www.goodreads.com/book/show/397844.The_Masque_of_the_Black_Tulip,"The Masque of the Black Tulip (Pink Carnation, #2)",Lauren Willig
444,https://www.goodreads.com/book/show/59142.Eug_nie_Grandet,Eugénie Grandet,Honoré de Balzac
445,https://www.goodreads.com/book/show/28420.The_Earth,The Earth,Émile Zola
446,https://www.goodreads.com/book/show/14679.Love,Love,Stendhal
447,https://www.goodreads.com/book/show/24601.Paris_Spleen,Paris Spleen,Charles Baudelaire
448,https://www.goodreads.com/book/show/10752433-the-modern-griselda---a-tale,THE MODERN GRISELDA - A Tale,Maria Edgeworth
449,https://www.goodreads.com/book/show/8112647-dr-heidegger-s-experiment,Dr. Heidegger's Experiment,Nathaniel Hawthorne
450,https://www.goodreads.com/book/show/6056360-umrao-jan-ada,Umrao Jan Ada / امراؤ جان ادا,Mirza Mohammad Hadi Ruswa
451,https://www.goodreads.com/book/show/5519394-eve-s-diary,Eve's Diary,Mark Twain
452,https://www.goodreads.com/book/show/28970017-the-mysteries-of-london-volume-3,"The Mysteries Of London, Volume 3",George W.M. Reynolds
453,https://www.goodreads.com/book/show/17333230-the-luminaries,The Luminaries,Eleanor Catton
454,https://www.goodreads.com/book/show/1104445.Old_Maids,Old Maids: Short Stories by Nineteenth Century U.S. Women Writers,Susan Koppelman
455,https://www.goodreads.com/book/show/33551263-despised-desired,"Despised & Desired: The Marquess' Passionate Wife (Love's Second Chance: Tales of Damsels and Knights, #1)",Bree Wolf
456,https://www.goodreads.com/book/show/56319716-ghosts-of-the-chit-chat,Ghosts of the Chit-Chat,Robert Lloyd Parry
457,https://www.goodreads.com/book/show/21207970-walladmor,Walladmor: And Now Freely Translated from the German into English. In Two Volumes. Vol. II.,Thomas de Quincey
458,https://www.goodreads.com/book/show/21212539-walladmor,Walladmor: And Now Freely Translated from the German into English. In Two Volumes. Vol. I.,Thomas de Quincey
459,https://www.goodreads.com/book/show/10975557-a-child-s-dream-of-a-star,A Child's Dream of a Star,Charles Dickens
460,https://www.goodreads.com/book/show/84730.Beat_to_Quarters,Beat to Quarters,C.S. Forester
461,https://www.goodreads.com/book/show/59808294-secrets-of-the-nile,"Secrets of the Nile (Lady Emily, #16)",Tasha Alexander
462,https://www.goodreads.com/book/show/87346.The_Cherry_Orchard,The Cherry Orchard,Anton Chekhov
463,https://www.goodreads.com/book/show/6981444-the-ensouled-violin,The Ensouled Violin,Helena Petrovna Blavatsky
464,https://www.goodreads.com/book/show/50815147-queens-of-the-abyss,Queens of the Abyss: Lost Stories from the Women of the Weird,Mike Ashley
465,https://www.goodreads.com/book/show/80939.When_the_Sleeper_Wakes,When the Sleeper Wakes,H.G. Wells
466,https://www.goodreads.com/book/show/3087.A_Room_with_a_View,A Room with a View,E.M. Forster
467,https://www.goodreads.com/book/show/9706884-le-v-u-d-une-morte,Le Vœu d'une morte,Émile Zola
468,https://www.goodreads.com/book/show/33785011-ghostly-tales,Ghostly Tales: Spine-Chilling Stories of the Victorian Age,Chronicle Books
469,https://www.goodreads.com/book/show/3027439-the-haunted-man-and-the-ghost-s-bargain,The Haunted Man and the Ghost's Bargain,Charles Dickens
470,https://www.goodreads.com/book/show/56164034-the-best-laid-plans,The Best-Laid Plans,Sarah M. Eden
471,https://www.goodreads.com/book/show/7118988-dear-faustina,Dear Faustina,Rhoda Broughton
472,https://www.goodreads.com/book/show/60500088-the-bride-of-blackfriars-lane,The Bride of Blackfriars Lane (Blackfriars Lane #2),Michelle Griep
473,https://www.goodreads.com/book/show/60596112-keeper-of-enchanted-rooms,"Keeper of Enchanted Rooms (Whimbrel House, #1)",Charlie N. Holmberg
474,https://www.goodreads.com/book/show/190344.First_Term_at_Malory_Towers,"First Term at Malory Towers (Malory Towers, #1)",Enid Blyton
475,https://www.goodreads.com/book/show/77390.Anne_of_Avonlea,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery
476,https://www.goodreads.com/book/show/17477.The_Wishing_Chair_Collection,"The Wishing Chair Collection: Three Exciting Stories in One.  The adventures of the Wishing Chair, The Wishing Chair Again, More Wishing Chair Tales (Enid Blyton)",Enid Blyton
477,https://www.goodreads.com/book/show/14784915-the-magellan-fallacy,The Magellan Fallacy: Globalization and the Emergence of Asian and African Literature in Spanish,Adam Lifshey
478,https://www.goodreads.com/book/show/420275.The_Necklace,The Necklace,Guy de Maupassant
479,https://www.goodreads.com/book/show/1248728.The_Ball_At_Sceaux,The Ball At Sceaux,Honoré de Balzac
480,https://www.goodreads.com/book/show/1471235.Pelham_or_Adventures_of_a_Gentleman,Pelham or Adventures of a Gentleman,Edward Bulwer-Lytton
481,https://www.goodreads.com/book/show/60439685-to-capture-his-heart,"To Capture His Heart (Matchmakers, #2)",Nancy Campbell Allen
482,https://www.goodreads.com/book/show/98906.The_Gilded_Age,The Gilded Age,Mark Twain
483,https://www.goodreads.com/book/show/13590708-the-lighthouse-road,"The Lighthouse Road (Eide Family, #1)",Peter Geye
484,https://www.goodreads.com/book/show/40873273-snow-flower-and-the-secret-fan,Snow Flower and the Secret Fan,Lisa See
485,https://www.goodreads.com/book/show/6322517-oh-whistle-and-i-ll-come-to-you-my-lad,"Oh, Whistle, and I'll Come to You, My Lad",M.R. James
486,https://www.goodreads.com/book/show/868668.A_Book_of_Nonsense,A Book of Nonsense,Edward Lear
487,https://www.goodreads.com/book/show/2292060.Varney_the_Vampire_or_The_Feast_of_Blood,"Varney the Vampire; or, The Feast of Blood",James Malcolm Rymer
488,https://www.goodreads.com/book/show/6373021-john-sherwood-ironmaster,"John Sherwood, Ironmaster",S. Weir Mitchell
489,https://www.goodreads.com/book/show/611859.Elsie_s_Endless_Wait,Elsie's Endless Wait (A Life of Faith: Elsie Dinsmore #1),Martha Finley
490,https://www.goodreads.com/book/show/1711371.The_Fur_Country,The Fur Country,Jules Verne
491,https://www.goodreads.com/book/show/57686219-once-upon-an-irritatingly-magical-kiss,"Once Upon an Irritatingly Magical Kiss (The Whickertons in Love, #3)",Bree Wolf
492,https://www.goodreads.com/book/show/10067762-the-goodness-of-st-rocque-and-other-stories,The Goodness of St. Rocque; And Other Stories,Alice Dunbar-Nelson
493,https://www.goodreads.com/book/show/29691220-erleston-glen,Erleston Glen: A Lancashire Story of the Sixteenth Century,Alice O'hanlon
494,https://www.goodreads.com/book/show/60931.Kindred,Kindred,Octavia E. Butler
495,https://www.goodreads.com/book/show/4572035-le-capitaine-paul,Le Capitaine Paul,Alexandre Dumas
496,https://www.goodreads.com/book/show/1450322.The_Dolliver_Romance_and_Other_Pieces,The Dolliver Romance and Other Pieces: Tales and Sketches,Nathaniel Hawthorne
497,https://www.goodreads.com/book/show/7177978-fiction,Fiction: A Pocket Anthology: Third Edition,R.S. Gwynn
498,https://www.goodreads.com/book/show/32851.The_Blockade_Runners,The Blockade Runners,Jules Verne
499,https://www.goodreads.com/book/show/26114130-everfair,Everfair,Nisi Shawl
500,https://www.goodreads.com/book/show/4064577-men-s-wives,Men's Wives,William Makepeace Thackeray
501,https://www.goodreads.com/book/show/91289.The_Hummingbird_s_Daughter,The Hummingbird's Daughter,Luis Alberto Urrea
502,https://www.goodreads.com/book/show/6121115-the-brown-owl,The Brown Owl: A Fairy Tale,Ford Madox Ford
503,https://www.goodreads.com/book/show/875623.Jerusalem_Delivered,Jerusalem Delivered,Torquato Tasso
504,https://www.goodreads.com/book/show/58810867-the-surgeon-s-daughter,The Surgeon's Daughter (Nora Beady #2),Audrey  Blake
505,https://www.goodreads.com/book/show/43252694-fled,Fled,Meg Keneally
506,https://www.goodreads.com/book/show/1847171.The_Castle_on_the_Hill,The Castle on the Hill,Elizabeth Goudge
507,https://www.goodreads.com/book/show/1980950.A_Master_of_Mysteries,A Master of Mysteries,L.T. Meade
508,https://www.goodreads.com/book/show/59078358-the-squirrel-inn,The Squirrel Inn,Frank R. Stockton
509,https://www.goodreads.com/book/show/1610015.The_New_Magdalen,The New Magdalen,Wilkie Collins
510,https://www.goodreads.com/book/show/54245639-spellmaker,"Spellmaker (Spellbreaker Duology, #2)",Charlie N. Holmberg
