,Unnamed: 0,id,title,author,publish_date
502,19,https://www.goodreads.com/book/show/40395.A_Princess_of_Mars,A Princess of Mars ,Edgar Rice Burroughs,1912.0
503,20,https://www.goodreads.com/book/show/77392.Anne_of_the_Island,Anne of the Island ,L.M. Montgomery,1915.0
504,21,https://www.goodreads.com/book/show/1499952.Daddy_Long_Legs,Daddy-Long-Legs ,Jean Webster,1912.0
505,24,https://www.goodreads.com/book/show/28385.In_the_Shadow_of_Young_Girls_in_Flower,In the Shadow of Young Girls in Flower,Marcel Proust,1919.0
506,25,https://www.goodreads.com/book/show/762476.Kokoro,Kokoro,Natsume Sōseki,1914.0
507,29,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,All Quiet on the Western Front,Erich Maria Remarque,1928.0
508,30,https://www.goodreads.com/book/show/40425.Tarzan_of_the_Apes,Tarzan of the Apes ,Edgar Rice Burroughs,1914.0
509,32,https://www.goodreads.com/book/show/148905.The_Voyage_Out,The Voyage Out,Virginia Woolf,1915.0
510,33,https://www.goodreads.com/book/show/269528.Summer,Summer,Edith Wharton,1917.0
511,38,https://www.goodreads.com/book/show/160010.The_Return_of_the_Soldier,The Return of the Soldier,Rebecca West,1918.0
512,39,https://www.goodreads.com/book/show/7723.The_Metamorphosis_and_Other_Stories,The Metamorphosis and Other Stories,Franz Kafka,1915.0
513,40,https://www.goodreads.com/book/show/26950.The_Custom_of_the_Country,The Custom of the Country,Edith Wharton,1913.0
514,41,https://www.goodreads.com/book/show/480204.The_Phantom_of_the_Opera,The Phantom of the Opera,Gaston Leroux,1909.0
515,42,https://www.goodreads.com/book/show/778463.Zuleika_Dobson,Zuleika Dobson,Max Beerbohm,1911.0
516,43,https://www.goodreads.com/book/show/116056.Night_and_Day,Night and Day,Virginia Woolf,1919.0
517,44,https://www.goodreads.com/book/show/657537.Fant_mas,Fantômas ,Marcel Allain,1911.0
518,45,https://www.goodreads.com/book/show/794779.Le_Grand_Meaulnes,Le Grand Meaulnes,Alain-Fournier,1913.0
519,46,https://www.goodreads.com/book/show/52843028-the-mysterious-affair-at-styles,The Mysterious Affair at Styles ,Agatha Christie,1920.0
520,47,https://www.goodreads.com/book/show/31491.The_Rainbow,The Rainbow,D.H. Lawrence,1915.0
521,48,https://www.goodreads.com/book/show/17690.The_Trial,The Trial,Franz Kafka,1925.0
522,49,https://www.goodreads.com/book/show/10155.The_Lost_World,The Lost World ,Arthur Conan Doyle,1912.0
523,50,https://www.goodreads.com/book/show/531509.Herland,Herland,Charlotte Perkins Gilman,1915.0
524,51,https://www.goodreads.com/book/show/127028.The_Magnificent_Ambersons,The Magnificent Ambersons,Booth Tarkington,1918.0
525,53,https://www.goodreads.com/book/show/44796.The_Moon_and_Sixpence,The Moon and Sixpence,W. Somerset Maugham,1919.0
526,55,https://www.goodreads.com/book/show/48214.The_Song_of_the_Lark,The Song of the Lark ,Willa Cather,1915.0
527,57,https://www.goodreads.com/book/show/184591.The_Innocence_of_Father_Brown,The Innocence of Father Brown ,G.K. Chesterton,1911.0
528,59,https://www.goodreads.com/book/show/736131.The_Valley_of_Fear,The Valley of Fear ,Arthur Conan Doyle,1915.0
529,60,https://www.goodreads.com/book/show/1000751.Pollyanna,Pollyanna ,Eleanor H. Porter,1913.0
530,62,https://www.goodreads.com/book/show/93405.The_Notebooks_of_Malte_Laurids_Brigge,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,1910.0
531,64,https://www.goodreads.com/book/show/77394.Anne_s_House_of_Dreams,Anne's House of Dreams ,L.M. Montgomery,1917.0
532,66,https://www.goodreads.com/book/show/99794.The_Golem,The Golem,Gustav Meyrink,1915.0
